timestamp,t_sec,P,A,D
03-04-2019 23:00:13:611,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:656,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:667,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:677,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:688,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:701,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:715,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:727,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:739,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:750,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:763,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:777,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:787,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:801,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:811,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:821,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:834,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:845,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:857,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:867,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:881,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:891,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:902,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:912,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:924,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:934,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:945,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:957,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:967,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:977,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:987,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:13:999,0013,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:8,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:19,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:30,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:40,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:51,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:62,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:75,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:85,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:97,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:107,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:119,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:130,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:140,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:151,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:164,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:176,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:187,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:199,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:211,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:223,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:235,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:255,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:267,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:281,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:296,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:307,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:318,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:332,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:343,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:353,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:369,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:381,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:394,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:417,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:427,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:438,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:460,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:473,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:485,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:495,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:505,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:518,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:542,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:558,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:570,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:580,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:592,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:603,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:613,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:625,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:634,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:645,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:655,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:668,0014,1.5271581189452275,2.2032711301883516,2.118210028543661
03-04-2019 23:00:14:679,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:689,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:700,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:711,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:723,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:732,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:742,0014,1.8544723539035068,2.875535493766992,2.4593165313495255
03-04-2019 23:00:14:753,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:763,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:775,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:789,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:798,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:810,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:822,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:832,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:842,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:853,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:863,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:874,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:884,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:897,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:907,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:917,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:929,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:941,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:951,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:963,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:975,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:986,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:14:996,0014,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:6,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:17,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:28,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:40,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:52,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:64,0015,3.0463534738606524,0.8513176448186612,4.307751331379397
03-04-2019 23:00:15:75,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:86,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:99,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:110,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:120,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:131,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:141,0015,1.1422449561940615,3.0716932077103927,2.9984376107045283
03-04-2019 23:00:15:151,0015,3.44364087350648,0.7670269060459257,3.145869847858131
03-04-2019 23:00:15:161,0015,3.44364087350648,0.7670269060459257,3.145869847858131
03-04-2019 23:00:15:171,0015,3.44364087350648,0.7670269060459257,3.145869847858131
03-04-2019 23:00:15:181,0015,3.44364087350648,0.7670269060459257,3.145869847858131
03-04-2019 23:00:15:191,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:203,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:214,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:227,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:240,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:251,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:261,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:271,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:283,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:294,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:308,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:320,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:334,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:346,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:357,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:373,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:384,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:397,0015,1.1709966734833643,2.2823039773075045,3.5427938072980814
03-04-2019 23:00:15:408,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:418,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:429,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:439,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:450,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:461,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:473,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:484,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:495,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:505,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:517,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:528,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:539,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:550,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:561,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:571,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:581,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:592,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:604,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:615,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:626,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:638,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:648,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:660,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:670,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:681,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:691,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:702,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:712,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:725,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:737,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:749,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:760,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:773,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:784,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:800,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:811,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:823,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:834,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:846,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:857,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:868,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:880,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:892,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:904,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:915,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:925,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:937,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:948,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:961,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:973,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:982,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:15:993,0015,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:4,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:14,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:23,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:34,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:45,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:68,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:87,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:99,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:110,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:120,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:131,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:478,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:488,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:499,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:510,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:519,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:529,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:540,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:550,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:560,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:573,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:585,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:597,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:609,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:618,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:630,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:640,0016,2.010383517423425,1.7907616815283791,2.4273025468103078
03-04-2019 23:00:16:650,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:662,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:672,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:684,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:695,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:707,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:717,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:730,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:743,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:755,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:765,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:775,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:785,0016,3.0522410197544936,1.8588988184821877,2.3814449759404814
03-04-2019 23:00:16:796,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:808,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:817,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:828,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:838,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:849,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:859,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:870,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
03-04-2019 23:00:16:891,0016,2.445305044561213,2.4324694601436168,3.4858571659337403
